"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-04",,,"10.07"," 2325"," 2347","0.00",,"0.0",,"88","99","77",,,"  180","  180",,,,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-05",,,"8.72"," 1705"," 1705","0.35",,"0.0",,"83","90","75",,,"  340","  340",,,,"19.9","23.0",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-06",,,"5.14"," 1812"," 1811","0.00",,"0.0",,"83","93","73",,,"  170","  170",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-07",,,"10.29"," 1527"," 1527","0.00",,"0.0",,"88","99","76",,,"  220","  210",,,,"21.0","23.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-08",,,"11.18"," 1242"," 1242","0.02",,"0.0",,"82","90","74",,,"  360","   10",,,,"21.9","25.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-09",,,"7.38"," 0758"," 0815","0.00",,"0.0",,"83","93","73",,,"   20","   20",,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-10",,,"11.63"," 1543"," 1620","0.00",,"0.0",,"84","96","72",,,"  150","  140",,,,"21.9","25.9",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-11",,,"14.54"," 1521"," 1521","0.00",,"0.0",,"84","97","71",,,"  170","  170",,,,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-12",,,"11.63"," 2214"," 2155","0.00",,"0.0",,"87","97","76",,,"   20","   30",,,,"23.9","32.0",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-13",,,"9.40"," 0034"," 0105","0.90",,"0.0",,"77","84","70",,,"   20","   20",,,,"21.0","25.1",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-14",,,"6.71"," 1131"," 1131","0.00",,"0.0",,"76","86","65",,,"  120","  120",,,,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-15",,,"6.93"," 1634"," 1447","0.00",,"0.0",,"76","88","64",,,"   60","   20",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-16",,,"6.49"," 1811"," 1810","0.00",,"0.0",,"78","87","69",,,"   20","   20",,,,"17.0","19.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-17",,,"6.49"," 1028"," 1126","0.00",,"0.0",,"79","90","67",,,"  140","  140",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-18",,,"7.61"," 0030"," 0029","0.00",,"0.0",,"78","91","65",,,"  130","  130",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-19",,,"8.50"," 1923"," 1912","0.00",,"0.0",,"82","95","68",,,"  130","  130",,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-20",,,"11.41"," 2157"," 2132","0.00",,"0.0",,"82","94","70",,,"   10","   10",,,,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-21",,,"15.21"," 0216"," 0307","0.00",,"0.0",,"69","77","60",,,"  350","  340",,,,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-22",,,"5.59"," 1405"," 1401","0.00",,"0.0",,"65","78","51",,,"   20","  350",,,,"14.1","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-23",,,"6.49"," 1617"," 1620","0.00",,"0.0",,"70","86","53",,,"  150","  160",,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-24",,,"13.20"," 1701"," 1701","0.00",,"0.0",,"76","91","61",,,"  150","  160",,,,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-25",,,"16.11"," 1816"," 1725","1.02",,"0.0",,"80","87","72",,,"  160","  120",,,,"25.9","38.9",,,,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-26",,,"14.09"," 1624"," 1202","0.00",,"0.0",,"81","91","71",,,"  150","  150",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-27",,,"13.20"," 0007"," 0006","0.00",,"0.0",,"82","92","72",,,"  150","  150",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-28",,,"14.09"," 2005"," 2003","0.00",,"0.0",,"76","89","62",,,"  340","  340",,,,"29.1","34.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-29",,,"13.65"," 0031"," 0030","0.01",,"0.0",,"67","77","56",,,"  350","  340",,,,"25.9","36.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-09-30",,,"3.13"," 0919"," 1159","0.00",,"0.0",,"65","78","51",,,"  120","  160",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-01",,,"8.95"," 1033"," 1144","0.00",,"0.0",,"69","85","52",,,"  160","  150",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-02",,,"9.62"," 1403"," 1647","0.00",,"0.0",,"74","89","59",,,"  160","  140",,,,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-03",,,"9.84"," 2209"," 2209","0.00",,"0.0",,"79","92","65",,,"   20","   20",,,,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-04",,,"11.63"," 0747"," 0357","0.00",,"0.0",,"66","74","57",,,"   20","   10",,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-05",,,"5.14"," 1526"," 0856","0.00",,"0.0",,"69","82","56",,,"   60","  120",,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-06",,,"9.17"," 1601"," 1600","0.00",,"0.0",,"73","85","60",,,"  130","  130",,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-07",,,"10.07"," 2313"," 2302","0.00",,"0.0",,"71","87","54",,,"  130","  130",,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-08",,,"6.26"," 0038"," 0037","0.00",,"0.0",,"76","86","65",,,"  140","  140",,,,"14.1","17.0",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-09",,,"6.49"," 0009"," 0008","0.37",,"0.0",,"75","84","66",,,"  330","  330",,,,"25.9","29.1",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-10",,,"6.71"," 1633"," 1259","0.00",,"0.0",,"75","87","63",,,"  350","   50",,,,"15.0","19.9",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-11",,,"6.04"," 1658"," 1336","0.00",,"0.0",,"76","89","63",,,"   70","   80",,,,"13.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-12",,,"3.13"," 2235"," 2231","0.00",,"0.0",,"76","87","64",,,"  170","  170",,,,"8.9","11.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-13",,,"4.92"," 2309"," 1140","0.00",,"0.0",,"78","93","62",,,"  190","  220",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-14",,,"6.93"," 2230"," 1422","0.00",,"0.0",,"79","93","64",,,"  160","  190",,,,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-15",,,"14.99"," 1356"," 1254","0.00",,"0.0",,"82","92","71",,,"  190","  200",,,,"28.0","34.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-16",,,"12.30"," 2336"," 2336","0.00",,"0.0",,"77","86","68",,,"   10","   10",,,,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-17",,,"14.99"," 0732"," 1210","0.13",,"0.0",,"60","68","51",,,"  350","   20",,,,"25.9","32.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-18",,,"9.17"," 0704"," 0703","0.73",,"0.0",,"57","63","50",,,"   20","   20",,,,"16.1","19.9",,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-19",,,"6.26"," 1418"," 1338","0.01",,"0.0",,"58","67","48",,,"  340","   20",,,,"17.0","21.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-20",,,"3.58"," 1544"," 1543","0.00",,"0.0",,"59","74","44",,,"  200","  200",,,,"10.1","11.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-21",,,"7.83"," 1613"," 1309","0.00",,"0.0",,"64","81","47",,,"  220","  220",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-22",,,"9.17"," 1457"," 1422","0.00",,"0.0",,"68","86","50",,,"   20","   20",,,,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-23",,,"9.17"," 1431"," 1229","0.00",,"0.0",,"63","73","53",,,"   20","   10",,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-24",,,"5.59"," 0930"," 1054","0.00",,"0.0",,"59","71","46",,,"  100","  230",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-25",,,"9.40"," 1612"," 1445","0.00",,"0.0",,"66","84","48",,,"  180","  180",,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-26",,,"8.28"," 2010"," 2009","0.00",,"0.0",,"70","86","54",,,"  170","  170",,,,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-27",,,"10.74"," 1233"," 1631","0.00",,"0.0",,"68","83","52",,,"  160","  190",,,,"21.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-28",,,"10.96"," 1313"," 0942","0.00",,"0.0",,"71","81","61",,,"  180","  180",,,,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-29",,,"17.45"," 2154"," 2345","0.00",,"0.0",,"73","81","64",,,"  160","  160",,,,"25.1","29.1",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-30",,,"10.74"," 0047"," 0037","1.00",,"0.0",,"63","72","53",,,"  170","  160",,,,"29.1","33.1",,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-10-31",,,"5.14"," 0432"," 0404","0.02",,"0.0",,"58","63","53",,,"   70","   70",,,,"11.0","14.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-01",,,"9.84"," 2111"," 2110","0.00",,"0.0",,"62","73","50",,,"  350","  340",,,,"28.0","33.1",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-02",,,"14.99"," 0323"," 0322","0.00",,"0.0",,"53","60","45",,,"  360","  360",,,,"30.0","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-03",,,"10.29"," 1415"," 1432","0.00",,"0.0",,"51","68","33",,,"  190","  190",,,,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-04",,,"11.63"," 1147"," 1144","0.00",,"0.0",,"61","78","44",,,"  190","  200",,,,"23.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-05",,,"12.53"," 1613"," 1610","0.00",,"0.0",,"71","81","60",,,"  190","  190",,,,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-06",,,"8.05"," 1114"," 0058","0.00",,"0.0",,"70","80","60",,,"  190","  170",,,,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-07",,,"5.82"," 1008"," 1004","0.00",,"0.0",,"71","80","61",,,"  230","  220",,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-08",,,"7.16"," 1547"," 1516","0.00",,"0.0",,"70","80","60",,,"  150","  130",,,,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-09",,,"11.41"," 1341"," 1429","0.00",,"0.0",,"66","78","53",,,"  170","  170",,,,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-10",,,"8.72"," 1126"," 1132","0.00",,"0.0",,"69","81","56",,,"  210","  230",,,,"16.1","17.9",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-11",,,"3.36"," 1303"," 1436","0.00",,"0.0",,"69","82","56",,,"  100","  160",,,,"8.9","11.0",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-12",,,"3.13"," 1132"," 1131","0.00",,"0.0",,"70","83","56",,,"  210","  210",,,,"8.1","11.0",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-13",,,"5.82"," 1609"," 1342","0.00",,"0.0",,"69","83","54",,,"  170","  140",,,,"11.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-14",,,"5.59"," 2343"," 2342","0.00",,"0.0",,"70","86","53",,,"  360","  360",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-15",,,"5.37"," 0241"," 1507","0.00",,"0.0",,"68","80","55",,,"  350","   20",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-16",,,"3.80"," 1046"," 1459","0.00",,"0.0",,"66","80","52",,,"  200","  140",,,,"13.0","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-17",,,"11.18"," 1435"," 1542","0.00",,"0.0",,"67","81","52",,,"  210","  160",,,,"21.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-18",,,"17.90"," 1155"," 1157","0.00",,"0.0",,"69","78","59",,,"  190","  190",,,,"33.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-19",,,"12.30"," 0114"," 0112","0.00",,"0.0",,"64","75","53",,,"  180","  190",,,,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-20",,,"5.59"," 2318"," 2344","0.00",,"0.0",,"58","72","44",,,"  150","  150",,,,"10.1","11.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-21",,,"11.63"," 1112"," 1111","0.00",,"0.0",,"64","79","49",,,"  190","  190",,,,"28.0","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-22",,,"13.65"," 1116"," 1222","0.29",,"0.0",,"73","81","65",,,"  180","  190",,,,"29.1","33.1",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-23",,,"13.87"," 0743"," 0743","0.00",,"0.0",,"57","68","46",,,"  320","  320",,,,"28.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-24",,,"11.86"," 2205"," 2202","0.01",,"0.0",,"50","58","41",,,"   10","  340",,,,"23.0","32.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-25",,,"6.49"," 1258"," 1354","0.01",,"0.0",,"50","59","41",,,"  340","  330",,,,"11.0","14.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-26",,,"10.29"," 1637"," 1637","0.00",,"0.0",,"54","69","39",,,"  170","  180",,,,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-27",,,"11.63"," 1532"," 1525","0.00",,"0.0",,"60","75","45",,,"  170","  150",,,,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-28",,,"8.28"," 0325"," 0330","0.00",,"0.0",,"61","72","49",,,"  180","  170",,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-29",,,"10.07"," 1433"," 1433","0.00",,"0.0",,"58","68","48",,,"   30","   20",,,,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-11-30",,,"8.05"," 1026"," 0907","0.00",,"0.0",,"54","64","43",,,"  150","  130",,,,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-01",,,"14.09"," 1522"," 1226","0.00",,"0.0",,"58","69","46",,,"  190","  180",,,,"25.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-02",,,"20.58"," 1342"," 1342","0.00",,"0.0",,"68","75","60",,,"  180","  170",,,,"32.0","40.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-03",,,"18.12"," 0029"," 2321","0.00",,"0.0",,"71","79","63",,,"  190","  150",,,,"29.1","34.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-04",,,"17.67"," 2221"," 0342","0.31",,"0.0",,"59","72","46",,,"  270","  160",,,,"25.1","33.1",,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-05",,,"17.00"," 1133"," 0045","0.00",,"0.0",,"46","53","39",,,"  300","  310",,,,"25.1","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-06",,,"5.82"," 1601"," 1600","0.00",,"0.0",,"42","58","26",,,"  180","  180",,,,"14.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-07",,,"11.63"," 1007"," 1143","0.00",,"0.0",,"51","64","37",,,"  190","  190",,,,"25.1","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-08",,,"14.99"," 2031"," 2208","0.00",,"0.0",,"64","70","57",,,"  130","  150",,,,"25.9","32.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-09",,,"19.91"," 1254"," 1254","0.22",,"0.0",,"57","68","46",,,"  240","  240",,,,"33.1","38.9",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-10",,,"6.71"," 0301"," 0254","0.00",,"0.0",,"49","60","37",,,"  310","  310",,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-11",,,"9.84"," 2234"," 2232","0.98",,"0.0",,"48","51","45",,,"   60","   60",,,,"17.9","23.0",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-12",,,"14.09"," 1246"," 1331","0.83",,"0.0",,"49","52","45",,,"  330","  340",,,,"25.1","28.0",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-13",,,"10.07"," 0521"," 1317","0.00",,"0.0",,"47","57","37",,,"  330","  330",,,,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-14",,,"18.57"," 1656"," 1612","0.00",,"0.0",,"54","70","38",,,"  300","  290",,,,"34.0","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-15",,,"11.63"," 0419"," 0513","0.00",,"0.0",,"47","57","37",,,"  310","  310",,,,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-16",,,"11.41"," 1336"," 1343","0.00",,"0.0",,"47","63","30",,,"  200","  190",,,,"23.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-17",,,"10.29"," 1307"," 1307","0.00",,"0.0",,"52","65","39",,,"  180","  190",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-18",,,"8.05"," 0031"," 0030","0.21",,"0.0",,"48","55","40",,,"   10","   10",,,,"19.9","23.9",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-19",,,"11.41"," 2210"," 2209","0.00",,"0.0",,"51","62","40",,,"  340","  340",,,,"23.9","30.0",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-20",,,"17.00"," 1045"," 0939","0.00",,"0.0",,"42","47","37",,,"   20","   10",,,,"25.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-21",,,"8.05"," 0101"," 0114","0.00",,"0.0",,"41","48","34",,,"   10","   30",,,,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-22",,,"3.80"," 2339"," 2314","0.00",,"0.0",,"41","53","28",,,"  220","  200",,,,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-23",,,"7.61"," 1014"," 1244","0.00",,"0.0",,"45","59","31",,,"  320","  350",,,,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-24",,,"11.63"," 1533"," 1536","0.00",,"0.0",,"51","62","39",,,"   10","   10",,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-25",,,"4.03"," 0020"," 0021","0.00",,"0.0",,"44","55","32",,,"   10","   10",,,,"8.9","10.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-26",,,"8.50"," 1936"," 1722","0.00",,"0.0",,"52","63","41",,,"  300","  280",,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-27",,,"12.30"," 1608"," 1608","0.00",,"0.0",,"55","69","40",,,"  330","  330",,,,"28.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-28",,,"9.40"," 1515"," 1515","0.00",,"0.0",,"53","71","35",,,"  270","  270",,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-29",,,"6.49"," 1436"," 1605","0.00",,"0.0",,"57","75","38",,,"  200","  170",,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-30",,,"11.18"," 1134"," 2007","0.00",,"0.0",,"59","71","47",,,"  240","  310",,,,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1999-12-31",,,"6.93"," 0918"," 0917","0.00",,"0.0",,"55","67","43",,,"  320","  330",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
